fold,max_depth,nrounds,alpha,gamma,eta,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff,val_tp,val_fp,val_tn,val_fn
4,3,20,5,5,0.5,0.232846941943496,0.22476050110538,0.0080864408381163,0.792515180679072,0.784282668295657,0.00823251238341472,23208750,5521250,17687500,183,2720,44058,109
4,3,20,5,5,0.7,0.241905001889883,0.229743083003953,0.0121619188859302,0.80088602279386,0.789697563015514,0.0111884597783456,24397500,5700000,18697500,186,2694,44084,106
4,3,20,5,5,1,0.24991789819376,0.237169517884914,0.0127483803088458,0.799604960822779,0.786559379570188,0.0130455812525909,24858750,5787500,19071250,183,2507,44271,109
4,3,20,5,10,0.3,0.214917452830189,0.213485767615492,0.00143168521469636,0.781184660705673,0.781984579450473,0.000799918744800232,21090000,5252500,15837500,183,2935,43843,109
4,3,20,5,10,0.5,0.227940716653117,0.224209752511639,0.00373096414147817,0.783773963597997,0.784175780442393,0.000401816844395997,22301250,5508750,16792500,183,2730,44048,109
4,3,20,5,10,0.7,0.230011989651038,0.227158001009591,0.00285398864144693,0.784158751643915,0.780278693238889,0.00388005840502526,22481250,5507500,16973750,180,2614,44164,112
4,3,20,5,10,1,0.233933329001235,0.226921093347086,0.0070122356541486,0.781505802422173,0.774284480996511,0.00722132142566234,22603750,5412500,17191250,176,2534,44244,116
4,3,20,10,0,0.3,0.212260097393297,0.215273056877408,0.00301295948411059,0.785031003769693,0.792688226581164,0.0076572228114713,21071250,5443750,15627500,190,3055,43723,102
4,3,20,10,0,0.5,0.231884057971015,0.224732750242954,0.00715130772806016,0.793082754028195,0.787247708060867,0.00583504596732798,23171250,5565000,17606250,185,2763,44015,107
4,3,20,10,0,0.7,0.244078205288883,0.227495107632094,0.0165830976567894,0.805399860741282,0.789270011602457,0.0161298491388253,24842500,5650000,19192500,186,2734,44044,106
4,3,20,10,0,1,0.253209470356751,0.232587697000508,0.0206217733562427,0.809205554345162,0.785747031885379,0.0234585224597832,25713750,5692500,20021250,183,2583,44195,109
4,3,20,10,5,0.3,0.212440025434996,0.215556569343066,0.00311654390806948,0.782863331500173,0.791275183803181,0.00841185230300867,20966250,5430000,15536250,189,3027,43751,103
4,3,20,10,5,0.5,0.228224713564125,0.224025187696779,0.00419952586734582,0.788293685742373,0.787108753851623,0.00118493189074975,22597500,5548750,17048750,185,2776,44002,107
4,3,20,10,5,0.7,0.24614890885751,0.237194044915468,0.00895486394204159,0.801240877389954,0.794052144873161,0.00718873251679331,24715000,5906250,18808750,188,2607,44171,104
4,3,20,10,5,1,0.240315638450502,0.229781771501926,0.0105338669485766,0.788975593705406,0.779271824303311,0.00970376940209561,23522500,5541250,17981250,179,2548,44230,113
4,3,20,10,10,0.3,0.213167995276056,0.213114754098361,5.32411776948405e-05,0.778236183868947,0.780432582463247,0.00219639859429954,20771250,5222500,15548750,182,2920,43858,110
4,3,20,10,10,0.5,0.227370227370227,0.219435736677116,0.00793449069311139,0.788502652519117,0.781747303058398,0.00675534946071887,22543750,5376250,17167500,182,2797,43981,110
4,3,20,10,10,0.7,0.229408512990603,0.221793635486982,0.00761487750362086,0.79075262118554,0.785182649377971,0.00556997180756846,22838750,5475000,17363750,184,2796,43982,108
4,3,20,10,10,1,0.231540623403168,0.220883534136546,0.010657089266622,0.782946112908643,0.773151469751909,0.00979464315673451,22520000,5280000,17240000,176,2640,44138,116
4,2,30,0,0,0.3,0.221157390342794,0.220552593310713,0.000604797032081439,0.779130270666471,0.781971767550254,0.00284149688378232,21492500,5402500,16090000,182,2776,44002,110
4,2,30,0,0,0.5,0.237095028960601,0.231435643564356,0.00565938539624442,0.791414231871988,0.791506090850576,9.18589785874335e-05,23451250,5760000,17691250,187,2685,44093,105
4,2,30,0,0,0.7,0.240599107711918,0.223214285714286,0.0173848219976327,0.795777890105237,0.779530478266039,0.016247411839198,23977500,5420000,18557500,180,2684,44094,112
4,2,30,0,0,1,0.240269555359617,0.221327967806841,0.018941587552776,0.798721562582086,0.77323698003452,0.0254845825475657,24142500,5290000,18852500,176,2632,44146,116
4,2,30,0,5,0.3,0.221645617106415,0.220515361744301,0.00113025536211364,0.775150860560602,0.776041688019834,0.00089082745923208,21297500,5315000,15982500,178,2690,44088,114
4,2,30,0,5,0.5,0.234272913944372,0.226771267467517,0.00750164647685533,0.793898296405102,0.787643193117945,0.00625510328715662,23401250,5611250,17790000,185,2726,44052,107
4,2,30,0,5,0.7,0.24358402852958,0.2296240222054,0.0139600063241804,0.800050695605422,0.783714039558462,0.0163366560469594,24461250,5606250,18855000,182,2613,44165,110
4,2,30,0,5,1,0.247329603255341,0.218978102189781,0.0283515010655598,0.80558369842808,0.7698230112856,0.0357606871424792,25080000,5193750,19886250,174,2631,44147,118
4,2,30,0,10,0.3,0.225015518311608,0.21845851742759,0.00655700088401814,0.781732961708318,0.775635514177429,0.00609744753088926,21952500,5267500,16685000,178,2728,44050,114
4,2,30,0,10,0.5,0.234158913754086,0.228451469498642,0.00570744425544431,0.790887820448059,0.787963856677738,0.00292396377032045,23205000,5648750,17556250,185,2696,44082,107
4,2,30,0,10,0.7,0.241861681265525,0.238903394255875,0.0029582870096502,0.790364053709852,0.786858665559328,0.00350538815052359,23717500,5822500,17895000,183,2479,44299,109
4,2,30,0,10,1,0.239389961872617,0.22343594836147,0.0159540135111473,0.799690496730912,0.779573233407345,0.0201172633235674,24141250,5425000,18716250,180,2680,44098,112
4,2,30,5,0,0.3,0.220447678362213,0.220087548638132,0.000360129724080199,0.777139499503202,0.780398392992374,0.00325889348917219,21318750,5370000,15948750,181,2763,44015,111
4,2,30,5,0,0.5,0.234016139044072,0.229176934450468,0.00483920459360382,0.794224837306987,0.78959067516225,0.00463416214473733,23402500,5687500,17715000,186,2704,44074,106
4,2,30,5,0,0.7,0.240554156171285,0.22520305193207,0.0153511042392147,0.799146972634659,0.784368178578268,0.0147787940563905,24190000,5531250,18658750,183,2712,44066,109
4,2,30,5,0,1,0.241403375206192,0.230478589420655,0.0109247857855372,0.79817002206821,0.785362235613627,0.0128077864545825,24187500,5647500,18540000,183,2619,44159,109
4,2,30,5,5,0.3,0.221021312769446,0.217391304347826,0.00363000842161956,0.782065926725697,0.779853264940726,0.00221266178497115,21653750,5306250,16347500,181,2814,43964,111
4,2,30,5,5,0.5,0.236290118776851,0.227666419203168,0.00862369957368361,0.792393854577645,0.7863263494079,0.00606750516974552,23455000,5608750,17846250,184,2689,44089,108
4,2,30,5,5,0.7,0.237085582112567,0.23036253776435,0.00672304434821705,0.788791756018609,0.785340858042974,0.00345089797563503,23285000,5645000,17640000,183,2621,44157,109
4,2,30,5,5,1,0.236103962943901,0.227799227799228,0.00830473514467339,0.78712218147881,0.775932677051676,0.0111895044271343,23110000,5453750,17656250,177,2540,44238,115
4,2,30,5,10,0.3,0.217786393651178,0.215672178289001,0.00211421536217757,0.778087596456905,0.778023359535012,6.42369218929462e-05,21156250,5243750,15912500,180,2825,43953,112
4,2,30,5,10,0.5,0.227542293526437,0.220480156785889,0.00706213674054806,0.783699143700179,0.778996038999717,0.00470310470046198,22266250,5357500,16908750,180,2734,44044,112
4,2,30,5,10,0.7,0.228932062863507,0.220873786407767,0.00805827645574001,0.788055325434343,0.782035900262212,0.00601942517213139,22637500,5410000,17227500,182,2770,44008,110
4,2,30,5,10,1,0.23069403714565,0.23383593151035,0.00314189436470008,0.776454324575452,0.785971496377234,0.00951717180178169,22058750,5718750,16340000,183,2562,44216,109
4,2,30,10,0,0.3,0.219378427787934,0.217652717652718,0.00172571013521647,0.778777548291046,0.779906708867358,0.00112916057631163,21327500,5312500,16015000,181,2809,43969,111
4,2,30,10,0,0.5,0.229019462005702,0.227604673807205,0.00141478819849677,0.787699391001172,0.790779253448378,0.00307986244720559,22622500,5675000,16947500,187,2753,44025,105
4,2,30,10,0,0.7,0.233717669055781,0.231368728689722,0.00234894036605823,0.792675509031538,0.79596968367638,0.00329417464484227,23283750,5827500,17456250,190,2748,44030,102
4,2,30,10,0,1,0.238305106088271,0.228401191658391,0.00990391442987923,0.796123675900116,0.786465303617144,0.00965837228297206,23836250,5625000,18211250,184,2676,44102,108
4,2,30,10,5,0.3,0.218675762928671,0.217652717652718,0.00102304527595379,0.777897334654615,0.779906708867358,0.00200937421274316,21218750,5312500,15906250,181,2809,43969,111
4,2,30,10,5,0.5,0.228062554300608,0.224484789008832,0.00357776529177592,0.786029816461373,0.784229224369025,0.00180059209234829,22447500,5515000,16932500,183,2725,44053,109
4,2,30,10,5,0.7,0.235283089613798,0.228774161977,0.00650892763679806,0.794082674010437,0.791003717940233,0.00307895607020425,23487500,5701250,17786250,187,2732,44046,105
4,2,30,10,5,1,0.232363343053918,0.221818181818182,0.0105451612357364,0.79205236067759,0.78370547388803,0.00834688678956053,23143750,5453750,17690000,183,2774,44004,109
4,2,30,10,10,0.3,0.220154473028036,0.216714559386973,0.00343991364106311,0.780412385021144,0.779714310731482,0.000698074289662509,21486250,5290000,16196250,181,2827,43951,111
4,2,30,10,10,0.5,0.222324159021407,0.215287856797291,0.00703630222411597,0.781953156960432,0.774994187057843,0.00695896990258904,21752500,5192500,16560000,178,2788,43990,114
4,2,30,10,10,0.7,0.225009221689413,0.218871595330739,0.00613762635867418,0.784331388308827,0.778675375439924,0.00565601286890316,22107500,5320000,16787500,180,2764,44014,112
4,2,30,10,10,1,0.230615182426935,0.220462850182704,0.0101523322442313,0.787252063916399,0.780473214489659,0.00677884942673968,22716250,5378750,17337500,181,2756,44022,111
4,3,30,0,0,0.3,0.236715878651965,0.222961320522296,0.0137545581296692,0.796961675227762,0.780964898614675,0.0159967766130866,23773750,5436250,18337500,181,2710,44068,111
4,3,30,0,0,0.5,0.257471409616478,0.229553437029604,0.0279179725868745,0.821257066893088,0.785191215048404,0.0360658518446844,26806250,5627500,21178750,183,2635,44143,109
4,3,30,0,0,0.7,0.264376688537244,0.233993314476729,0.0303833740605151,0.82502321832739,0.784505009672619,0.0405182086547715,27507500,5698750,21808750,182,2539,44239,110
4,3,30,0,0,1,0.273372702541304,0.221296537360062,0.052076165181242,0.827153993113056,0.764341860738891,0.0628121323741647,28201250,5158750,23042500,170,2503,44275,122
4,3,30,0,5,0.3,0.237506949163012,0.218978102189781,0.0185288469732309,0.800475053274403,0.778696753010577,0.0217783002638258,24053750,5322500,18731250,180,2762,44016,112
4,3,30,0,5,0.5,0.254875886524823,0.229036295369212,0.0258395911556111,0.817043048455474,0.785095015980466,0.0319480324750081,26350000,5616250,20733750,183,2644,44134,109
4,3,30,0,5,0.7,0.263174704567231,0.23161109697124,0.0315636075959914,0.825593463815721,0.784077458259561,0.04151600555616,27471250,5648750,21822500,182,2579,44199,110
4,3,30,0,5,1,0.267678660669665,0.217714002968827,0.0499646577008379,0.838865091598004,0.772531520202976,0.0663335713950279,28680000,5207500,23472500,176,2698,44080,116
4,3,30,0,10,0.3,0.235040060090135,0.224414303329223,0.010625756760912,0.793290640967862,0.78273067130843,0.0105599696594316,23420000,5491250,17928750,182,2705,44073,110
4,3,30,0,10,0.5,0.241667189755822,0.224254572788775,0.0174126169670472,0.801595219520995,0.778245700911973,0.0233495186090216,24426250,5421250,19005000,179,2644,44134,113
4,3,30,0,10,0.7,0.244995233555767,0.228692826793302,0.0163024067624657,0.802549713136705,0.785030883268508,0.0175188298681973,24721250,5608750,19112500,183,2650,44128,109
4,3,30,0,10,1,0.24616470890301,0.227737973387922,0.0184267355150883,0.801243549529162,0.777409852541617,0.0238336969875443,24716250,5475000,19241250,178,2562,44216,114
4,3,30,5,0,0.3,0.231769709671454,0.224867724867725,0.00690198480372922,0.793061376914533,0.790244814182056,0.00281656273247688,23161250,5612500,17548750,187,2803,43975,105
4,3,30,5,0,0.5,0.25028477407923,0.232009925558313,0.0182748485209178,0.810985766429556,0.79161297870384,0.0193727877257165,25637500,5772500,19865000,187,2675,44103,105
4,3,30,5,0,0.7,0.258488639264743,0.231978049388875,0.0265105898758684,0.81952816537218,0.790114425643245,0.0294137397289347,26755000,5748750,21006250,186,2655,44123,106
4,3,30,5,0,1,0.271971958977022,0.229322339603195,0.0426496193738268,0.832289387112295,0.777698449745431,0.0545909373668635,28482500,5508750,22973750,178,2535,44243,114
4,3,30,5,5,0.3,0.228929807217004,0.223552406547765,0.00537740066923995,0.788427292702761,0.784047515018476,0.00437977768428577,22660000,5493750,17166250,183,2742,44036,109
4,3,30,5,5,0.5,0.248715183046761,0.229598203144497,0.0191169799022639,0.808080043820155,0.786689768108999,0.021390275711156,25338750,5651250,19687500,184,2655,44123,108
4,3,30,5,5,0.7,0.242914979757085,0.23013078470825,0.0127841950488355,0.796553350394027,0.785298102901668,0.0112552474923587,24188750,5640000,18548750,183,2625,44153,109
4,3,30,5,5,1,0.24991789819376,0.237169517884914,0.0127483803088458,0.799604960822779,0.786559379570188,0.0130455812525909,24858750,5787500,19071250,183,2507,44271,109
4,3,30,5,10,0.3,0.227794674446031,0.224099926524614,0.00369474792141636,0.785607078548008,0.78415440287174,0.00145267567626795,22401250,5506250,16895000,183,2732,44046,109
4,3,30,5,10,0.5,0.233732236350037,0.227495107632094,0.00623712871794346,0.792678181170745,0.789270011602457,0.00340816956828849,23285000,5650000,17635000,186,2734,44044,106
4,3,30,5,10,0.7,0.230011989651038,0.227158001009591,0.00285398864144693,0.784158751643915,0.780278693238889,0.00388005840502526,22481250,5507500,16973750,180,2614,44164,112
4,3,30,5,10,1,0.233933329001235,0.226921093347086,0.0070122356541486,0.781505802422173,0.774284480996511,0.00722132142566234,22603750,5412500,17191250,176,2534,44244,116
4,3,30,10,0,0.3,0.230521690698682,0.225892640272043,0.00462905042663908,0.79021711350691,0.78896003682799,0.00125707667891939,22891250,5613750,17277500,186,2763,44015,106
4,3,30,10,0,0.5,0.245002207227092,0.227727727727728,0.0172744794993644,0.804808238139289,0.78336130964269,0.0214469284965991,24868750,5565000,19303750,182,2646,44132,110
4,3,30,10,0,0.7,0.256053613200986,0.229927914491673,0.0261256987093134,0.819130016630223,0.788241765096225,0.0308882515339978,26568750,5681250,20887500,185,2670,44108,107
4,3,30,10,0,1,0.261227641230215,0.22544080604534,0.0357868351848748,0.820726363574335,0.778470165403828,0.0422561981705073,27012500,5447500,21565000,179,2623,44155,113
4,3,30,10,5,0.3,0.227467548371296,0.223772858517806,0.00369468985349003,0.788893324761989,0.788543174200259,0.000350150561730045,22575000,5565000,17010000,186,2802,43976,106
4,3,30,10,5,0.5,0.2399468892261,0.231435643564356,0.00851124566174372,0.797164217889013,0.791506090850576,0.00565812703843749,24020000,5760000,18260000,187,2685,44093,105
4,3,30,10,5,0.7,0.244957689126424,0.234335839598998,0.0106218495274261,0.802167057311456,0.792040530116897,0.0101265271945588,24693750,5822500,18871250,187,2635,44143,105
4,3,30,10,5,1,0.240315638450502,0.229781771501926,0.0105338669485766,0.788975593705406,0.779271824303311,0.00970376940209561,23522500,5541250,17981250,179,2548,44230,113
4,3,30,10,10,0.3,0.224186444825055,0.216346153846154,0.00784029097890121,0.784543027224779,0.778162313744255,0.00638071348052394,22055000,5260000,16795000,180,2812,43966,112
4,3,30,10,10,0.5,0.227174383383817,0.224514563106796,0.00265982027702047,0.785861471691284,0.787204952919561,0.00134348122827721,22368750,5560000,16808750,185,2767,44011,107
4,3,30,10,10,0.7,0.229408512990603,0.221793635486982,0.00761487750362086,0.79075262118554,0.785182649377971,0.00556997180756846,22838750,5475000,17363750,184,2796,43982,108
4,3,30,10,10,1,0.231540623403168,0.220883534136546,0.010657089266622,0.782946112908643,0.773151469751909,0.00979464315673451,22520000,5280000,17240000,176,2640,44138,116
4,2,40,0,0,0.3,0.227818484083492,0.226057365094798,0.00176111898869413,0.78784422643693,0.78899210318397,0.00114787674703942,22538750,5617500,16921250,186,2760,44018,106
4,2,40,0,0,0.5,0.241950668424026,0.227440373739857,0.0145102946841682,0.802020629573568,0.787771458541862,0.0142491710317053,24473750,5626250,18847500,185,2714,44064,107
4,2,40,0,0,0.7,0.248477075985893,0.229668674698795,0.0188084012870978,0.804646829949746,0.785212592619057,0.0194342373306894,25096250,5630000,19466250,183,2633,44145,109
4,2,40,0,0,1,0.249079832466049,0.220399794976935,0.0286800374891141,0.808518814568767,0.767135879938878,0.0413829346298887,25392500,5182500,20210000,172,2562,44216,120
4,2,40,0,5,0.3,0.228438948995363,0.222766217870257,0.00567273112510616,0.787589833293654,0.782410007748637,0.00517982554501661,22571250,5453750,17117500,182,2735,44043,110
4,2,40,0,5,0.5,0.239477956787811,0.227608267716535,0.0118696890712752,0.800081168973784,0.787803524897842,0.0122776440759428,24172500,5630000,18542500,185,2711,44067,107
4,2,40,0,5,0.7,0.248134209351279,0.232558139534884,0.0155760698163952,0.805719977527675,0.784248478824784,0.0214714987028911,25143750,5668750,19475000,182,2563,44215,110
4,2,40,0,5,1,0.25587034201123,0.217721518987342,0.0381488230238884,0.81607144216744,0.766622818243209,0.0494486239242313,26350000,5122500,21227500,172,2610,44168,120
4,2,40,0,10,0.3,0.22972889520163,0.221871968962173,0.00785692623945769,0.789695506442857,0.783716162673356,0.00597934376950116,22798750,5455000,17343750,183,2773,44005,109
4,2,40,0,10,0.5,0.237433695377621,0.228236467947119,0.00919722743050166,0.794095494787938,0.784945372985896,0.00915012180204144,23645000,5598750,18046250,183,2658,44120,109
4,2,40,0,10,0.7,0.241861681265525,0.238903394255875,0.0029582870096502,0.790364053709852,0.786858665559328,0.00350538815052359,23717500,5822500,17895000,183,2479,44299,109
4,2,40,0,10,1,0.239389961872617,0.22343594836147,0.0159540135111473,0.799690496730912,0.779573233407345,0.0201172633235674,24141250,5425000,18716250,180,2680,44098,112
